"","x"
"2468",8.243328288
"2469",8.873369631
"2470",5.813110656
"2471",7.927796353
"2472",9.304699032
"2473",11.61265463
"2474",10.91504499
"2475",9.526974714
"2476",10.61219701
"2477",11.74808218
"2478",11.63107491
"2479",8.514259455
"2480",11.74326931
"2481",12.41168868
"2482",11.1072283
"2483",8.685723476
"2484",8.756643234
"2485",8.970714771
"2486",10.77945542
"2487",13.31587344
"2488",11.62267349
"2489",11.75674818
"2490",7.826140418
"2491",9.8624254
"2492",11.50030941
"2493",7.297822097
"2494",10.93037384
"2495",11.11936559
"2496",7.265750227
"2497",9.164472287
"2498",11.84378319
"2499",10.76119407
"2500",8.097475962
"2501",7.706036219
"2502",8.87038731
"2503",10.20343794
"2504",8.951045714
"2505",9.306409938
"2506",10.31951494
"2507",6.498209136
"2508",8.119298177
"2509",7.796666228
"2510",7.886840237
"2511",6.656407681
"2512",8.762153859
"2513",8.244857348
"2514",11.04178289
"2515",14.03988664
"2516",8.029015854
"2517",6.507408264
"2518",8.536479059
"2519",6.346245572
"2520",11.70538429
"2521",10.77701304
"2522",7.727499609
"2523",9.321427184
"2524",7.360783362
"2525",10.35293459
"2526",7.568283825
"2527",9.662416832
"2528",7.220643185
"2529",8.078481694
"2530",1.862132926
"2531",10.2120703
"2532",6.131469341
"2533",10.38564367
"2534",9.218344578
"2535",10.84054502
"2536",8.29323289
"2537",9.112977752
"2538",8.891354877
"2539",6.753844827
"2540",7.016413494
"2541",10.09890799
"2542",9.636872966
"2543",7.682848275
"2544",13.52909202
"2545",9.957538803
"2546",8.609464425
"2547",11.28947606
"2548",8.62810471
"2549",5.485358331
"2550",10.51806335
"2551",7.639028258
"2552",13.9585451
"2553",5.385624025
"2554",2.746046933
"2555",9.124247621
"2556",12.47134846
"2557",5.864905056
"2558",10.55248141
"2559",8.935875397
"2560",11.61905404
"2561",8.441676786
"2562",9.376388336
"2563",8.051827507
"2564",8.288743982
"2565",7.155624615
"2566",7.052452567
"2567",10.00844115
"2568",13.22945206
"2569",6.7138682
"2570",8.875029526
"2571",14.05735927
"2572",12.5310365
"2573",5.679526223
"2574",9.308526844
"2575",12.34539896
"2576",8.523767105
"2577",8.081793343
"2578",8.18114006
"2579",9.446691248
"2580",12.253887
"2581",10.15770953
"2582",9.257554624
"2583",10.36703257
"2584",9.963996538
"2585",9.055483709
"2586",8.482196362
"2587",8.607723411
"2588",7.09171749
"2589",9.732593546
"2590",10.7718585
"2591",7.596926269
"2592",11.35453959
"2593",6.926311749
"2594",8.657970619
"2595",10.03233534
"2596",12.0609434
"2597",12.16364569
"2598",12.49783189
"2599",10.57625942
"2600",7.308887006
"2601",9.130962386
"2602",11.45987223
"2603",11.19264631
"2604",8.660643844
"2605",10.96439907
"2606",10.32593409
"2607",7.648608866
"2608",6.166168679
"2609",7.815305628
"2610",8.962006351
"2611",9.863515065
"2612",8.287131954
"2613",7.44064042
"2614",12.12066208
"2615",7.813148678
"2616",10.54900841
"2617",5.999308606
"2618",10.4378665
"2619",8.36398689
"2620",9.065281799
"2621",7.928847761
"2622",5.072794062
"2623",9.474160411
"2624",11.24118235
"2625",8.522669967
"2626",6.541088205
"2627",8.504518414
"2628",7.317145169
"2629",5.935621449
"2630",7.858114645
"2631",11.49225376
"2632",9.855781116
"2633",10.32859439
"2634",8.727022915
"2635",8.270629092
"2636",9.300854181
"2637",11.75553732
"2638",11.3677769
"2639",6.943485419
"2640",8.934875282
"2641",3.835565672
"2642",8.874269174
"2643",9.695042775
"2644",6.790219592
"2645",7.687028264
"2646",10.06568228
"2647",10.9776476
"2648",10.57720878
"2649",11.90223159
"2650",13.24460964
"2651",9.902138741
"2652",9.417110745
"2653",5.840848054
"2654",8.181498718
"2655",10.84004318
"2656",7.593059304
"2657",9.833406177
"2658",9.003930507
"2659",9.940293184
"2660",6.242685139
"2661",8.247484003
"2662",8.452341207
"2663",7.192174135
"2664",10.7715056
"2665",6.749695377
"2666",5.749053549
"2667",9.552517871
"2668",8.332398031
"2669",12.29039524
"2670",12.21028353
"2671",10.22247138
"2672",10.40303015
"2673",7.271228054
"2674",9.606474369
"2675",11.96350216
"2676",8.360648454
"2677",12.04119447
"2678",10.99449603
"2679",11.16037649
"2680",12.46537232
"2681",10.42603859
"2682",9.419177612
"2683",7.660680433
"2684",12.97624145
"2685",7.795016837
"2686",10.93060885
"2687",8.380856623
"2688",10.31879026
"2689",6.730968348
"2690",12.4954429
"2691",9.160054606
"2692",10.80291998
"2693",10.87842096
"2694",7.821394334
"2695",11.15462056
"2696",5.19403249
"2697",9.645029528
"2698",7.673393677
"2699",10.69710398
"2700",7.282696423
"2701",10.14984756
"2702",9.434223368
"2703",10.87695302
"2704",6.29200066
"2705",8.118683608
"2706",10.01024758
"2707",9.4192199
"2708",8.05356783
"2709",8.753491281
"2710",10.74359571
"2711",8.921282877
"2712",8.595825388
"2713",10.77036889
"2714",9.443874867
"2715",9.116832428
"2716",7.288487531
"2717",6.572662396
"2718",14.51275301
"2719",11.36419731
"2720",7.166855814
"2721",8.366494899
"2722",10.15359458
"2723",8.66690159
"2724",6.11993235
"2725",10.39520233
"2726",9.692188959
"2727",7.225741817
"2728",10.82618534
"2729",10.5346621
"2730",11.72072294
"2731",12.67603102
"2732",7.977163645
"2733",12.4735709
"2734",11.83554238
"2735",10.75275797
"2736",9.963377292
"2737",5.031452671
"2738",7.905234248
"2739",7.513090996
"2740",8.86908862
"2741",12.78911751
"2742",10.87155837
"2743",10.57263953
"2744",8.127872643
"2745",10.21706792
"2746",7.245157171
"2747",14.50004369
"2748",9.304577166
"2749",11.78614595
"2750",9.63864469
"2751",9.844288907
"2752",11.23877563
"2753",11.68372234
"2754",8.418523277
"2755",6.231639264
"2756",7.627770607
"2757",13.41541657
"2758",6.777200789
"2759",7.097156376
"2760",11.36626419
"2761",13.56294447
"2762",9.514476709
"2763",9.426985894
"2764",7.819278835
"2765",9.692219813
"2766",11.19085701
"2767",10.70835398
"2768",10.48794526
"2769",7.608543713
"2770",11.49836896
"2771",10.9925001
"2772",9.762062382
"2773",9.063225626
"2774",12.66612111
"2775",7.076931291
"2776",11.11772485
"2777",6.883917266
"2778",12.44538129
"2779",5.35758158
"2780",9.033880212
"2781",14.72723185
"2782",7.8279642
"2783",9.675466038
"2784",7.04356982
"2785",9.993298476
"2786",6.994259737
"2787",6.001028677
"2788",6.738187356
"2789",7.417669649
"2790",8.375502915
"2791",11.23656497
"2792",10.45387951
"2793",7.901962543
"2794",12.80144601
"2795",10.85437629
"2796",6.539316267
"2797",11.40674385
"2798",4.48140267
"2799",7.114822187
"2800",8.297414253
"2801",11.67657306
"2802",7.866820866
"2803",8.29982679
"2804",7.516334268
"2805",10.71872914
"2806",10.01322729
"2807",6.590542878
"2808",6.099002625
"2809",12.3684851
"2810",7.277608204
"2811",8.507730653
"2812",8.723861057
"2813",9.138491783
"2814",10.095029
"2815",7.136763597
"2816",7.772113025
"2817",9.090535561
"2818",6.116566839
"2819",8.057061564
"2820",10.72677241
"2821",9.131316631
"2822",7.946314468
"2823",13.05116249
"2824",9.646040246
"2825",9.854533337
"2826",8.699333263
"2827",8.492477814
"2828",10.56356206
"2829",5.691980181
"2830",11.68254406
"2831",15.79678849
"2832",10.57399518
"2833",10.17201249
"2834",12.42509984
"2835",11.23720597
"2836",11.31426807
"2837",8.311964544
"2838",6.467794445
"2839",6.14574063
"2840",9.31598554
"2841",12.98888645
"2842",8.988966002
"2843",10.79430664
"2844",7.117719014
"2845",10.46524348
"2846",6.012265463
"2847",9.049698884
"2848",10.05018079
"2849",10.04332199
"2850",10.66719817
"2851",7.058288034
"2852",9.490232194
"2853",8.662052244
"2854",10.8646243
"2855",6.330716207
"2856",7.037948309
"2857",8.256260088
"2858",9.195873346
"2859",8.262870877
"2860",10.45006847
"2861",8.838399964
"2862",10.85429237
"2863",11.24508503
"2864",8.353891841
"2865",11.15668429
"2866",9.285415355
"2867",8.174426694
"2868",10.00875799
"2869",6.508349397
"2870",9.762075894
"2871",12.16397552
"2872",13.01153546
"2873",7.961625801
"2874",9.514050027
"2875",8.65187841
"2876",12.4704122
"2877",9.7110007
"2878",7.680507153
"2879",8.522075014
"2880",11.72035502
"2881",9.822000089
"2882",7.766083208
"2883",7.965764322
"2884",4.760587985
"2885",10.16635209
"2886",11.03855511
"2887",10.26397644
"2888",9.119169899
"2889",12.02529618
"2890",9.53769342
"2891",9.112091656
"2892",8.184610595
"2893",12.10179923
"2894",10.94971697
"2895",13.99833593
"2896",10.19735225
"2897",7.17560603
"2898",15.72106293
"2899",6.920329629
"2900",11.41719869
"2901",6.429583824
"2902",8.404115305
"2903",10.16865838
"2904",8.270684758
"2905",10.82513543
"2906",7.824424931
"2907",10.2026505
"2908",7.99896283
"2909",8.281721983
"2910",8.615397905
"2911",8.049771515
"2912",11.14834227
"2913",8.261955744
"2914",7.379443457
"2915",8.723121775
"2916",9.160618972
"2917",9.1777683
"2918",11.34465919
"2919",11.17899937
"2920",15.55181081
"2921",10.89819688
"2922",7.289943306
"2923",10.30077181
"2924",7.14015336
"2925",7.545339858
"2926",8.586806235
"2927",10.4498258
"2928",8.404046149
"2929",11.64798818
"2930",10.38551953
"2931",11.22758951
"2932",8.794369091
"2933",10.18179769
"2934",8.416107181
"2935",9.934481555
"2936",4.65438436
"2937",5.540688585
"2938",8.023876206
"2939",12.61744315
"2940",9.863875228
"2941",10.45352483
"2942",12.17420764
"2943",7.558960805
"2944",11.36036501
"2945",9.955385157
"2946",6.736912475
"2947",8.297189513
"2948",8.1976077
"2949",8.400441034
"2950",9.062096071
"2951",11.4440321
"2952",10.28090164
"2953",6.278219905
"2954",9.192661878
"2955",10.19356981
"2956",14.24112594
"2957",8.583766813
"2958",9.448117133
"2959",9.265230292
"2960",7.992346343
"2961",8.074556693
"2962",6.659989692
"2963",10.32149947
"2964",9.174306776
"2965",7.21098639
"2966",10.64925201
"2967",7.936907646
"2968",10.6049109
"2969",8.475558731
"2970",8.488419262
"2971",10.87379453
"2972",10.88676475
"2973",8.911028441
"2974",7.65145551
"2975",9.242660526
"2976",12.40606687
"2977",8.888186129
"2978",10.14523668
"2979",13.15954843
"2980",9.258381079
"2981",9.646479273
"2982",10.13475419
"2983",5.353315409
"2984",10.78972927
"2985",9.97839448
"2986",9.903024674
"2987",9.744096989
"2988",4.580331404
"2989",8.10257616
"2990",9.038997618
"2991",5.930565168
"2992",8.298777124
"2993",9.242806735
"2994",8.168627166
"2995",9.623119815
"2996",7.540454312
"2997",10.59335318
"2998",8.650065579
"2999",6.404523956
"3000",8.757186694
"3001",7.718495433
"3002",9.647152136
"3003",6.235919736
"3004",9.757913451
"3005",7.7279336
"3006",4.913556931
"3007",11.72279871
"3008",9.427680771
"3009",11.1494998
"3010",9.907774532
"3011",4.587967808
"3012",8.546460112
"3013",7.979573473
"3014",8.533167248
"3015",7.097783778
"3016",10.65623679
"3017",10.0544325
"3018",7.437781419
"3019",8.96050947
"3020",11.954205
"3021",6.597035498
"3022",7.624932658
"3023",7.560454512
"3024",9.785640628
"3025",9.381187983
"3026",11.69727403
"3027",11.98934602
"3028",8.169652233
"3029",9.349529132
"3030",10.87709468
"3031",6.049105078
"3032",8.686586447
"3033",9.330753313
"3034",13.40784994
"3035",13.63957595
"3036",7.554413453
"3037",6.693117675
"3038",8.557371797
"3039",6.109381398
"3040",11.4964819
"3041",11.02457012
"3042",9.277131321
"3043",11.71576759
"3044",7.75442721
"3045",6.380307661
"3046",9.077429807
"3047",10.8399405
"3048",7.072841181
"3049",10.87043655
"3050",10.89951077
"3051",12.06159548
"3052",7.752647493
"3053",8.783552338
"3054",8.565636755
"3055",8.458561612
"3056",10.81625309
"3057",8.170951336
"3058",11.14934361
"3059",10.59531955
"3060",10.27073728
"3061",6.442877148
"3062",9.214371515
"3063",8.024028731
"3064",13.05541372
"3065",10.85357864
"3066",10.74127642
"3067",9.499805728
"3068",8.616901059
"3069",10.48892361
"3070",10.14363165
"3071",12.51278184
"3072",5.69302904
"3073",12.00112775
"3074",13.55363252
"3075",7.908581544
"3076",7.269693949
"3077",6.7224172
"3078",8.553900084
"3079",8.061825785
"3080",9.010024649
"3081",7.76444446
"3082",7.980796162
"3083",9.539948505
"3084",8.380842654
"3085",9.719085721
"3086",12.52462075
"3087",11.23967265
"3088",8.022399616
"3089",10.78677796
"3090",9.134300437
"3091",9.845345051
"3092",10.09536195
"3093",8.06310095
"3094",11.95854754
"3095",8.807755939
"3096",10.30383133
"3097",12.26594932
"3098",10.13692442
"3099",7.641971754
"3100",8.345955079
"3101",5.542889528
"3102",10.78008195
"3103",10.35036017
"3104",9.2893624
"3105",10.96942437
"3106",12.75249754
"3107",12.28190408
"3108",6.468530619
"3109",9.162279155
"3110",8.963157654
"3111",10.73760112
"3112",11.23676712
"3113",11.5227476
"3114",9.6578771
"3115",12.26494058
"3116",9.08192435
"3117",12.09143658
"3118",10.4789906
"3119",4.165457204
"3120",12.53052918
"3121",10.44162926
"3122",7.874852697
"3123",15.36778988
"3124",13.11766892
"3125",9.769464708
"3126",10.95626671
"3127",9.459838418
"3128",9.466597708
"3129",8.397439898
"3130",6.464798032
"3131",7.837783265
"3132",9.196195811
"3133",9.459876378
"3134",8.736871671
"3135",7.926140987
"3136",11.95758132
"3137",10.931561
"3138",7.607498633
"3139",10.21504126
"3140",8.086760247
"3141",13.48281416
"3142",11.99520036
"3143",5.641529186
"3144",11.12460509
"3145",7.406514777
"3146",9.05817269
"3147",8.834667963
"3148",9.530430066
"3149",9.447253471
"3150",8.098167458
"3151",8.086683668
"3152",9.462335879
"3153",11.1619675
"3154",13.04176163
"3155",9.521464859
"3156",8.53715367
"3157",9.266525272
"3158",12.18480253
"3159",6.120351004
"3160",10.30010855
"3161",8.400764032
"3162",10.80663298
"3163",9.504141549
"3164",11.62209632
"3165",9.832206268
"3166",11.00872508
"3167",7.979544668
"3168",11.52192452
"3169",9.748122673
"3170",11.82802911
"3171",7.989797245
"3172",9.913929577
"3173",12.13127613
"3174",9.316059414
"3175",6.75150454
"3176",8.333704062
"3177",12.40974636
"3178",9.012374056
"3179",9.404758088
"3180",8.022290228
"3181",10.12394609
"3182",8.504277786
"3183",7.947852702
"3184",12.16072341
"3185",10.29004703
"3186",6.653697351
"3187",6.356410463
"3188",9.089440343
"3189",10.44225148
"3190",10.66314132
"3191",8.305236695
"3192",6.973027493
"3193",10.96822662
"3194",10.74407465
"3195",10.70020081
"3196",13.41993441
"3197",11.85525661
"3198",10.34164181
"3199",4.575414723
"3200",11.11373436
"3201",7.988894291
"3202",11.15796387
"3203",12.84566738
"3204",11.97352925
"3205",5.954114343
"3206",10.40275175
"3207",9.992135651
"3208",6.662799552
"3209",8.92098062
"3210",10.53901267
"3211",9.33941024
"3212",5.587650199
"3213",12.14219552
"3214",7.453386453
"3215",5.882324386
"3216",10.44451295
"3217",6.324370957
"3218",8.395267686
"3219",7.002592549
"3220",9.61770959
"3221",13.42547179
"3222",8.434767917
"3223",7.073504514
"3224",10.17890659
"3225",6.864612352
"3226",9.275794728
"3227",8.970506904
"3228",9.776445989
"3229",8.052099472
"3230",11.37528576
"3231",8.805252361
"3232",5.897353917
"3233",7.106950072
"3234",9.548362235
"3235",9.493611556
"3236",7.557356394
"3237",10.59019038
"3238",8.031151684
"3239",11.05904342
"3240",9.564607608
"3241",9.969205605
"3242",5.009468272
"3243",8.441312173
"3244",9.759030273
"3245",5.527564933
"3246",11.27166763
"3247",11.91891072
"3248",10.01736184
"3249",8.62118625
"3250",8.564656128
"3251",7.102291786
"3252",10.88846775
"3253",7.881876277
"3254",9.717282015
"3255",9.263330663
"3256",9.747742282
"3257",10.06186678
"3258",5.305733335
"3259",10.54252331
"3260",10.02170172
"3261",7.849682665
"3262",10.76379174
"3263",9.103300307
"3264",9.96615965
"3265",9.610438904
"3266",8.985727514
"3267",5.163900079
"3268",7.518752544
"3269",7.259759654
"3270",11.40594427
"3271",10.17772887
"3272",8.477782481
"3273",9.134269464
"3274",11.48772949
"3275",11.6651993
"3276",10.67086405
"3277",7.865377155
"3278",6.422393943
"3279",8.97604604
"3280",8.567144661
"3281",10.59995371
"3282",8.716651071
"3283",12.34116065
"3284",10.79014448
"3285",11.41882627
"3286",7.47217384
"3287",8.278966563
"3288",8.215391565
"3289",12.44441326
"3290",9.204478561
"3291",10.54596619
"3292",9.160006804
"3293",6.805780653
"3294",12.22077714
"3295",11.36755727
"3296",9.100775252
"3297",7.980912347
"3298",11.46476953
"3299",12.49788335
"3300",9.780928227
"3301",9.806323677
"3302",9.586614852
"3303",8.59115471
"3304",5.218347606
"3305",5.766994494
"3306",8.126279
"3307",8.259377344
"3308",8.870461058
"3309",9.628619969
"3310",11.49314906
"3311",9.227783921
"3312",8.53363657
"3313",7.590203538
"3314",11.81289716
"3315",7.96952689
"3316",11.19041932
"3317",6.815200849
"3318",10.3425862
"3319",3.273919526
"3320",9.031736384
"3321",11.69859491
"3322",5.669021746
"3323",13.14722679
"3324",10.49500077
"3325",8.75085021
"3326",5.696552513
"3327",7.576906917
"3328",9.621645646
"3329",8.243450509
"3330",9.706539013
"3331",7.989857672
"3332",10.51731661
"3333",10.30542234
"3334",10.17604894
"3335",7.223812078
"3336",8.056819612
"3337",9.610417678
"3338",9.038915086
"3339",5.320102866
"3340",7.541745189
"3341",8.674956475
"3342",5.652832598
"3343",7.429658509
"3344",9.147081199
"3345",8.831484392
"3346",8.940081246
"3347",8.896836947
"3348",9.377611706
"3349",7.354260908
"3350",6.948408909
"3351",3.776613815
"3352",13.89508301
"3353",10.31472925
"3354",8.716345129
"3355",8.415158211
"3356",13.81245118
"3357",6.738198553
"3358",6.756751515
"3359",11.25660354
"3360",9.966278317
"3361",9.184072089
"3362",9.228012016
"3363",12.21155616
"3364",10.29818738
"3365",7.452737339
"3366",6.174071474
"3367",11.36087824
"3368",10.64902143
"3369",8.809953712
"3370",4.652687941
"3371",11.50165421
"3372",11.11771654
"3373",10.72106096
"3374",7.064224446
"3375",11.27330745
"3376",7.125985543
"3377",8.626587493
"3378",6.27615478
"3379",8.078137207
"3380",11.35958971
"3381",8.428516132
"3382",8.276471518
"3383",8.778460644
"3384",13.77053294
"3385",13.50141057
"3386",7.150543496
"3387",10.09442749
"3388",10.14729753
"3389",10.60610448
"3390",9.660392938
"3391",10.41129011
"3392",8.402340048
"3393",12.40454571
"3394",8.543052002
"3395",10.42618786
"3396",10.66743026
"3397",6.412650611
"3398",11.03058813
"3399",9.693011535
"3400",6.310106136
"3401",9.571573745
"3402",5.28032068
"3403",14.21912192
"3404",8.060772052
"3405",8.12085763
"3406",7.450002523
"3407",11.32889732
"3408",7.702858271
"3409",10.57719683
"3410",11.53587577
"3411",9.375659757
"3412",8.433487709
"3413",12.49870325
"3414",11.06640974
"3415",15.52639352
"3416",8.476126927
"3417",7.052914024
"3418",9.778456216
"3419",10.92330301
"3420",10.76931253
"3421",8.408783008
"3422",11.96567435
"3423",10.43308992
"3424",8.417346796
"3425",7.172965416
"3426",14.75873773
"3427",9.214757862
"3428",3.97552295
"3429",10.63797845
"3430",7.138513032
"3431",8.433065541
"3432",7.939455755
"3433",8.308358457
"3434",11.06741053
"3435",9.050434634
"3436",10.85344567
"3437",8.460758115
"3438",5.332670579
"3439",8.568185036
"3440",7.248539447
"3441",4.82134093
"3442",12.93227389
"3443",8.692753641
"3444",12.09152105
"3445",8.440571256
"3446",7.594009648
"3447",10.73254942
"3448",12.02797829
"3449",11.52394366
"3450",11.61469739
"3451",11.18624344
"3452",8.225535391
"3453",9.808852139
"3454",10.65471862
"3455",11.26032031
"3456",12.30995692
"3457",12.81456211
"3458",8.56002232
"3459",10.18918218
"3460",8.377668005
"3461",10.97667525
"3462",9.173501297
"3463",8.970890873
"3464",13.38385605
"3465",10.04972371
"3466",7.936707673
"3467",10.96057012
"3468",9.480058225
"3469",8.024129703
"3470",9.29853395
"3471",10.35360384
"3472",6.540167562
"3473",9.941466692
"3474",10.65707648
"3475",10.16547691
"3476",6.392725912
"3477",10.38261088
"3478",13.7278298
"3479",6.022066204
"3480",8.767875178
"3481",12.12312548
"3482",11.45356877
"3483",11.50188299
"3484",3.393755861
"3485",9.750754335
"3486",8.052930241
"3487",10.86644578
"3488",7.502556876
"3489",8.075153946
"3490",7.48256813
"3491",12.2762444
"3492",9.622551704
"3493",11.4618311
"3494",6.968247104
"3495",14.00123852
"3496",9.591283592
"3497",10.9974737
"3498",8.275548227
"3499",12.15645191
"3500",9.797308806
"3501",6.828193065
"3502",9.443746376
"3503",10.92289201
"3504",10.43053317
"3505",10.88315045
"3506",11.0265785
"3507",11.47454255
"3508",10.55395318
"3509",7.679512491
"3510",11.51332641
"3511",8.915787176
"3512",8.161492415
"3513",9.889131096
"3514",9.46780085
"3515",11.10830326
"3516",12.03560208
"3517",7.346861919
"3518",8.602429539
"3519",8.52814917
"3520",9.517050365
"3521",11.59936204
"3522",10.0613799
"3523",9.741283091
"3524",6.65535998
"3525",7.641249187
"3526",6.960463999
"3527",8.34570278
"3528",9.992620411
"3529",11.28750916
"3530",11.10323985
"3531",12.16057091
"3532",9.327260923
"3533",8.068226362
"3534",11.58362476
"3535",5.387276662
"3536",11.6130125
"3537",9.465019423
"3538",10.67917187
"3539",8.657776887
"3540",10.93936422
"3541",9.063674757
"3542",10.96204819
"3543",8.148571577
"3544",7.583443221
"3545",14.93875819
"3546",8.086445559
"3547",11.20946581
"3548",7.448469838
"3549",11.48394725
"3550",9.821732666
"3551",6.406261748
"3552",11.6076896
"3553",5.011711396
"3554",8.454443861
"3555",11.18143738
"3556",10.31794729
"3557",12.4082738
"3558",9.605841817
"3559",7.82063349
"3560",12.35502374
"3561",14.52261539
"3562",7.908336827
"3563",7.526983547
"3564",8.254871502
"3565",10.37628571
"3566",8.159524356
"3567",7.988680783
"3568",10.3964802
"3569",8.865983269
"3570",8.436004895
"3571",10.41092754
"3572",9.712393982
"3573",6.982455856
"3574",10.39780693
"3575",11.04571053
"3576",10.34648033
"3577",7.322226148
"3578",8.626394771
"3579",11.1121635
"3580",6.33611673
"3581",4.489272555
"3582",8.677266989
"3583",10.87377489
"3584",11.19065357
"3585",10.08739844
"3586",9.632019097
"3587",12.36328187
"3588",12.02679642
"3589",9.793232182
"3590",9.551879294
"3591",5.822062491
"3592",11.6580963
"3593",9.352278349
"3594",5.136255231
"3595",7.898128686
"3596",12.22000298
"3597",4.48976767
"3598",14.47754201
"3599",7.401391311
"3600",8.479187738
"3601",6.54266274
"3602",9.261706356
"3603",10.83530574
"3604",8.178583894
"3605",8.1205633
"3606",10.96352745
"3607",11.9724786
"3608",11.74609512
"3609",11.00638834
"3610",9.880373846
"3611",10.48741306
"3612",11.88836149
"3613",9.468441076
"3614",11.38625498
"3615",9.110050711
"3616",7.539619056
"3617",6.927795483
"3618",8.884067968
"3619",9.58289727
"3620",7.450925638
"3621",9.280603677
"3622",8.232763708
"3623",9.762036463
"3624",9.425584117
"3625",9.587956234
"3626",8.982730137
"3627",6.899421355
"3628",10.21538358
"3629",7.271312532
"3630",9.610013428
"3631",13.79890353
"3632",8.854923921
"3633",8.907697749
"3634",12.48006649
"3635",10.8571744
"3636",9.155025189
"3637",6.403615641
"3638",11.10815643
"3639",11.2913704
"3640",8.755716652
"3641",10.52600121
"3642",9.737232755
"3643",5.961653518
"3644",12.72818894
"3645",11.19120659
"3646",11.34184757
"3647",7.639287442
"3648",9.905139055
"3649",11.16679274
"3650",11.69151008
"3651",8.761283607
"3652",9.867685828
"3653",4.961681563
"3654",8.514355112
"3655",8.827298642
"3656",9.933997585
"3657",7.303637852
"3658",8.78860561
"3659",14.77816594
"3660",7.625986733
"3661",11.26589397
"3662",10.9365841
"3663",10.07553539
"3664",8.845021793
"3665",7.842221732
"3666",12.74986024
"3667",10.51261615
"3668",7.488240732
"3669",11.56084935
"3670",11.16265265
"3671",8.843083504
"3672",6.772343193
"3673",8.9102301
"3674",11.09803503
"3675",7.95854292
"3676",7.597354248
"3677",6.69713464
"3678",8.918120598
"3679",7.202343793
"3680",9.808771692
"3681",9.40980028
"3682",9.921433839
"3683",8.955793351
"3684",9.985172038
"3685",10.89151596
"3686",8.33273049
"3687",12.41167646
"3688",8.426576998
"3689",8.788463593
"3690",7.02960152
"3691",7.313587076
"3692",8.167046471
"3693",5.931540752
"3694",7.935550364
"3695",10.32752068
"3696",9.922997285
"3697",9.700771359
"3698",11.4176537
"3699",6.783657395
"3700",11.78419244
"3701",9.239301732
"3702",10.43649297
"3703",8.164418978
"3704",5.129613342
"3705",12.69315517
"3706",9.698164541
"3707",10.41622404
"3708",6.592559678
"3709",7.845363146
"3710",9.782884632
"3711",9.228910839
"3712",11.07956026
"3713",6.643113068
"3714",11.25451128
"3715",6.364595169
"3716",10.17490521
"3717",13.71464765
"3718",7.666752248
"3719",10.97991021
"3720",5.66897703
"3721",10.60997323
"3722",8.036422008
"3723",12.60957187
"3724",9.362456522
"3725",8.431141362
"3726",6.52653134
"3727",11.76754375
"3728",6.048932796
"3729",10.02712847
"3730",7.863255365
"3731",10.21774841
"3732",6.914644088
"3733",11.39258564
"3734",7.481952319
"3735",12.78367071
"3736",10.02872252
"3737",13.0301779
"3738",9.360194008
"3739",8.921639956
"3740",6.076169522
"3741",7.7335806
"3742",8.688347462
"3743",9.61915197
"3744",10.45510053
"3745",8.351953461
"3746",8.234125728
"3747",9.197188239
"3748",8.484709613
"3749",9.473150453
"3750",8.422286774
"3751",7.458014884
"3752",9.790501626
"3753",7.906028973
"3754",7.216652209
"3755",9.183738488
"3756",9.548105581
"3757",8.553085776
"3758",10.64583747
"3759",7.007377869
"3760",13.01809485
"3761",10.00954758
"3762",6.87322197
"3763",11.15811699
"3764",12.82340963
"3765",11.00467753
"3766",7.436893807
"3767",9.671410604
"3768",10.28441434
"3769",7.947371189
"3770",10.29348364
"3771",9.880200514
"3772",10.59464324
"3773",8.667045528
"3774",10.7740939
"3775",7.932780897
"3776",11.15501355
"3777",9.887466578
"3778",9.034655661
"3779",9.785773318
"3780",11.51039185
"3781",4.030930008
"3782",8.411867059
"3783",8.058762902
"3784",10.79325325
"3785",12.75318263
"3786",11.4217851
"3787",8.183293706
"3788",12.76387116
"3789",7.683883851
"3790",10.25495943
"3791",10.74635631
"3792",8.767962154
"3793",11.64431306
"3794",9.678421721
"3795",9.430501752
"3796",8.35425485
"3797",8.600795197
"3798",9.172935566
"3799",7.544569498
"3800",9.982084463
"3801",9.249558164
"3802",5.217629781
"3803",11.82328839
"3804",7.01603609
"3805",8.931544212
"3806",8.789935711
"3807",10.99921497
"3808",8.703454812
"3809",10.91150003
"3810",8.288330349
"3811",9.240410793
"3812",12.58224334
"3813",9.80446465
"3814",10.26313471
"3815",11.87761642
"3816",6.947241221
"3817",10.47278028
"3818",10.80746813
"3819",11.27637164
"3820",16.04861252
"3821",8.635232589
"3822",9.669983794
"3823",6.369294538
"3824",11.98909217
"3825",11.13609826
"3826",9.39931314
"3827",11.05172904
"3828",8.042772846
"3829",11.10191674
"3830",9.143188704
"3831",7.961394971
"3832",9.588774831
"3833",10.28891074
"3834",8.877938838
"3835",12.25909589
"3836",8.837220424
"3837",9.652558955
"3838",10.53764585
"3839",10.56490018
"3840",10.45147315
"3841",8.24242057
"3842",12.26932
"3843",7.526439188
"3844",11.68350461
"3845",8.01575702
"3846",10.23052883
"3847",10.50917699
"3848",12.81446959
"3849",7.78183821
"3850",9.097010804
"3851",6.449355185
"3852",12.00089848
"3853",9.321603945
"3854",10.25862274
"3855",6.907302058
"3856",7.986791715
"3857",9.860911782
"3858",9.773122949
"3859",8.013320359
"3860",9.170595722
"3861",9.846486191
"3862",9.958294343
"3863",9.568600504
"3864",12.18333095
"3865",8.889601181
"3866",8.812784115
"3867",12.1262722
